,Date,Time,S1_Temp,S2_Temp,S3_Temp,S4_Temp,S1_Light,S2_Light,S3_Light,S4_Light,S1_Sound,S2_Sound,S3_Sound,S4_Sound,S5_CO2,S5_CO2_Slope,S6_PIR,S7_PIR,Room_Occupancy_Count
2732,12/23/2017,10:57:41,25.19,25.13,24.81,25.69,12,14,58,39,0.08,0.05,0.06,0.06,360.0,0.069230769,0,0,0
2733,12/23/2017,10:58:12,25.19,25.13,24.81,25.69,13,14,60,42,0.08,0.06,0.07,0.06,360.0,0.030769231,0,0,0
2734,12/23/2017,10:58:43,25.13,25.13,24.81,25.69,13,14,58,41,0.08,0.05,0.07,0.06,360.0,-0.011538462,0,0,0
2735,12/23/2017,10:59:13,25.19,25.19,24.81,25.63,12,14,57,40,0.07,0.05,0.06,0.06,360.0,-0.007692308,0,0,0
2736,12/23/2017,10:59:44,25.19,25.19,24.81,25.69,12,14,58,40,0.08,0.06,0.06,0.06,360.0,-0.003846154,0,0,0
2737,12/23/2017,11:00:15,25.19,25.19,24.81,25.75,13,14,59,41,0.08,0.05,0.06,0.05,360.0,7.7e-19,0,0,0
2738,12/23/2017,11:00:45,25.19,25.19,24.81,25.75,12,14,57,41,0.08,0.06,0.07,0.05,355.0,-0.042307692,0,0,0
2739,12/23/2017,11:01:16,25.19,25.13,24.81,25.69,12,13,54,38,0.1410713905734653,0.05,0.08,0.06,360.0,-0.034615385,0,0,0
2740,12/23/2017,11:01:47,25.19,25.19,24.81,25.69,12,14,55,39,0.08,0.05,0.06,0.06,360.0,-0.026923077,0,0,0
2741,12/23/2017,11:02:17,25.19,25.19,24.81,25.75,12,14,57,40,0.08,0.05,0.05,0.06,360.0,-0.019230769,0,0,0
2742,12/23/2017,11:02:48,25.19,25.19,24.81,25.69,12,14,58,40,0.08,0.05,0.06,0.06,360.0,-0.011538462,0,0,0
2743,12/23/2017,11:03:18,25.19,25.13,24.88,25.75,12,14,57,40,0.08,0.06,0.07,0.06,360.0,-0.003846154,0,0,0
2744,12/23/2017,11:03:49,25.19,25.19,24.81,25.69,11,13,54,39,0.08,0.05,0.06,0.07,355.0,-0.042307692,0,0,0
2745,12/23/2017,11:04:20,25.19,25.13,24.81,25.69,12,13,54,39,0.08,0.05,0.06,0.06,355.0,-0.076923077,0,0,0
2746,12/23/2017,11:04:50,25.19,25.13,24.88,25.75,11,13,54,38,0.08,0.06,0.07,0.06,360.0,-0.061538462,0,0,0
2747,12/23/2017,11:05:21,25.19,25.19,24.88,25.75,11,13,54,39,0.08,0.05,0.06,0.07,355.0,-0.092307692,0,0,0
2748,12/23/2017,11:05:52,25.19,25.19,24.88,25.75,11,13,53,38,0.08,0.05,0.06,0.06,355.0,-0.119230769,0,0,0
2749,12/23/2017,11:06:22,25.19,25.19,24.81,25.75,11,13,54,37,0.08,0.05,0.06,0.07,360.0,-0.096153846,0,0,0
2750,12/23/2017,11:06:53,25.19,25.19,24.88,25.75,12,13,55,39,0.08,0.06,0.06,0.06,355.0,-0.169230769,0,0,0
2751,12/23/2017,11:07:24,25.19,25.19,24.81,25.75,12,14,56,40,0.08,0.04,0.06,0.05,355.0,-0.192307692,0,0,0
2752,12/23/2017,11:07:54,25.19,25.19,24.88,25.75,12,13,55,39,0.08,0.05,0.07,0.06,360.0,-0.165384615,0,0,0
2753,12/23/2017,11:08:25,25.19,25.13,24.88,25.81,12,14,55,39,0.09,0.06,0.06,0.06,360.0,-0.138461538,0,0,0
2754,12/23/2017,11:08:55,25.19,25.19,24.88,25.81,12,14,57,40,0.08,0.05,0.06,0.06,360.0,-0.111538462,0,0,0
2755,12/23/2017,11:09:26,25.19,25.19,24.88,25.75,12,14,57,40,0.09,0.06,0.06,0.06,360.0,-0.084615385,0,0,0
2756,12/23/2017,11:09:57,25.19,25.19,24.88,25.75,13,15,60,42,0.08,0.05643891291448484,0.07,0.06,355.0,-0.103846154,0,0,0
2757,12/23/2017,11:10:27,25.19,25.19,24.88,25.81,13,15,61,44,0.1410713905734653,0.05,0.06866091360926825,0.06,355.0,-0.119230769,0,0,0
2758,12/23/2017,11:10:58,25.19,25.19,24.88,25.81,13,14,59,42,0.08,0.06,0.07,0.07,360.0,-0.084615385,0,0,0
2759,12/23/2017,11:11:29,25.19,25.19,24.88,25.75,13,14,59,42,0.08,0.05,0.06,0.06,360.0,-0.05,0,0,0
2760,12/23/2017,11:11:59,25.19,25.19,24.88,25.81,13,14,59,42,0.08,0.05,0.06,0.05,360.0,-0.015384615,0,0,0
2761,12/23/2017,11:12:30,25.19,25.19,24.88,25.81,13,14,59,42,0.08,0.05,0.07,0.06,355.0,-0.026923077,0,0,0
2762,12/23/2017,11:13:01,25.19,25.19,24.88,25.81,13,14,60,43,0.08,0.05,0.07,0.05,355.0,-0.034615385,0,0,0
2763,12/23/2017,11:13:31,25.19,25.19,24.88,25.81,13,14,60,42,0.08,0.05,0.06,0.06,360.0,-0.042307692,0,0,0
2764,12/23/2017,11:14:02,25.19,25.19,24.88,25.88,13,14,59,42,0.08,0.06,0.07,0.05,355.0,-0.05,0,0,0
2765,12/23/2017,11:14:32,25.19,25.19,24.88,25.81,13,14,59,41,0.08,0.06,0.07,0.06,355.0,-0.053846154,0,0,0
2766,12/23/2017,11:15:03,25.19,25.19,24.94,25.81,13,14,58,41,0.08,0.07,0.08,0.06,355.0,-0.053846154,0,0,0
2767,12/23/2017,11:15:34,25.19,25.19,24.88,25.88,12,14,57,40,0.1410713905734653,0.05643891291448484,0.06866091360926825,0.06,355.0,-0.05,0,0,0
2768,12/23/2017,11:16:04,25.19,25.19,24.88,25.81,13,14,58,40,0.1410713905734653,0.06,0.06866091360926825,0.11,355.0,-0.042307692,0,0,0
2769,12/23/2017,11:16:35,25.19,25.19,24.88,25.81,13,14,59,41,0.07,0.05,0.06,0.06,360.0,-0.034615385,0,0,0
2770,12/23/2017,11:17:06,25.19,25.19,24.88,25.81,13,14,59,42,0.09,0.05,0.06,0.06,360.0,-0.030769231,0,0,0
2771,12/23/2017,11:17:36,25.19,25.19,24.88,25.81,13,14,59,42,0.08,0.05,0.06,0.06,360.0,0.019230769,0,0,0
2772,12/23/2017,11:18:07,25.19,25.19,24.94,25.88,13,14,59,41,0.08,0.05,0.06,0.06,360.0,0.019230769,0,0,0
2773,12/23/2017,11:18:38,25.19,25.19,24.88,25.88,13,14,59,41,0.09,0.05,0.06,0.06,360.0,0.015384615,0,0,0
2775,12/23/2017,11:19:39,25.19,25.19,24.94,25.81,13,15,60,43,0.08,0.07,0.06,0.06,360.0,0.05,0,0,0
2776,12/23/2017,11:20:09,25.19,25.19,24.94,25.81,14,15,61,43,0.08,0.05,0.07,0.07,360.0,0.038461538,0,0,0
2777,12/23/2017,11:20:40,25.19,25.19,24.88,25.81,14,15,61,44,0.08,0.05,0.06,0.07,355.0,0.026923077,0,0,0
2778,12/23/2017,11:21:11,25.19,25.19,24.88,25.75,14,15,63,45,0.09,0.05,0.06,0.06,355.0,0.019230769,0,0,0
2779,12/23/2017,11:21:41,25.19,25.19,24.94,25.81,14,16,64,45,0.09,0.05,0.06,0.06,355.0,0.015384615,0,0,0
2780,12/23/2017,11:22:12,25.19,25.19,24.94,25.88,14,16,64,45,0.1410713905734653,0.05643891291448484,0.08,0.06,360.0,0.061538462,0,0,0
2781,12/23/2017,11:22:43,25.19,25.19,24.88,25.81,14,15,64,45,0.07,0.05,0.06866091360926825,0.06,360.0,0.057692308,0,0,0
2782,12/23/2017,11:23:13,25.19,25.19,24.94,25.75,14,16,64,45,0.08,0.05,0.06,0.06,360.0,0.05,0,0,0
2783,12/23/2017,11:23:44,25.19,25.19,24.88,25.81,14,16,64,45,0.08,0.05,0.06,0.05,360.0,0.088461538,0,0,0
2784,12/23/2017,11:24:14,25.19,25.19,24.94,25.81,14,16,64,45,0.08,0.05,0.07,0.06,360.0,0.126923077,0,0,0
2785,12/23/2017,11:24:45,25.19,25.19,24.88,25.81,14,16,65,45,0.08,0.05,0.07,0.05,360.0,0.165384615,0,0,0
2786,12/23/2017,11:25:16,25.19,25.19,24.88,25.81,14,16,65,45,0.08,0.04,0.06,0.06,360.0,0.153846154,0,0,0
2787,12/23/2017,11:25:46,25.19,25.19,24.88,25.81,14,15,64,45,0.08,0.05,0.06,0.06,360.0,0.138461538,0,0,0
2788,12/23/2017,11:26:17,25.19,25.19,24.94,25.81,14,15,64,45,0.08,0.06,0.06,0.06,360.0,0.169230769,0,0,0
2789,12/23/2017,11:26:48,25.19,25.19,24.94,25.81,14,15,64,45,0.08,0.05,0.06,0.06,360.0,0.15,0,0,0
2790,12/23/2017,11:27:18,25.19,25.19,24.88,25.81,14,16,63,45,0.08,0.05,0.06,0.06,360.0,0.126923077,0,0,0
2791,12/23/2017,11:27:49,25.19,25.19,24.88,25.81,14,15,63,45,0.08,0.05,0.06,0.06,360.0,0.1,0,0,0
2792,12/23/2017,11:28:20,25.19,25.19,24.94,25.81,14,15,63,45,0.08,0.06,0.06,0.06,360.0,0.069230769,0,0,0
2793,12/23/2017,11:28:50,25.19,25.19,24.94,25.81,14,16,64,45,0.07,0.06,0.06,0.06,360.0,0.034615385,0,0,0
2794,12/23/2017,11:29:21,25.19,25.19,24.94,25.81,14,16,64,45,0.09,0.06,0.06,0.06,360.0,0.046153846,0,0,0
2795,12/23/2017,11:29:51,25.19,25.19,24.94,25.81,14,16,65,45,0.09,0.05,0.07,0.07,360.0,0.057692308,0,0,0
2796,12/23/2017,11:30:22,25.19,25.19,24.94,25.81,14,16,65,45,0.08,0.05,0.06,0.06,360.0,0.069230769,0,0,0
2797,12/23/2017,11:30:53,25.19,25.19,24.88,25.88,14,16,64,45,0.08,0.05,0.07,0.06,360.0,0.080769231,0,0,0
2798,12/23/2017,11:31:23,25.19,25.19,24.94,25.81,14,16,64,45,0.08,0.05,0.06,0.06,360.0,0.092307692,0,0,0
2799,12/23/2017,11:31:54,25.19,25.19,24.94,25.81,14,16,65,46,0.08,0.06,0.07,0.06,360.0,0.103846154,0,0,0
2800,12/23/2017,11:32:25,25.19,25.19,24.94,25.81,14,16,65,46,0.08,0.05,0.06,0.06,355.0,0.069230769,0,0,0
2801,12/23/2017,11:32:55,25.19,25.19,24.94,25.81,14,16,65,46,0.08,0.05,0.07,0.06,360.0,0.084615385,0,0,0
2802,12/23/2017,11:33:26,25.19,25.19,24.94,25.88,14,16,65,46,0.08,0.05,0.07,0.06,360.0,0.05,0,0,0
2803,12/23/2017,11:33:57,25.19,25.19,24.94,25.81,14,16,65,46,0.08,0.05,0.07,0.06,360.0,0.011538462,0,0,0
2804,12/23/2017,11:34:27,25.19,25.19,24.94,25.81,14,16,65,45,0.08,0.05,0.06,0.05,355.0,-0.076923077,0,0,0
2806,12/23/2017,11:35:28,25.19,25.19,24.94,25.81,14,15,63,45,0.08,0.05,0.07,0.07,360.0,-0.061538462,0,0,0
2807,12/23/2017,11:35:59,25.19,25.19,24.94,25.88,14,15,62,45,0.08,0.05,0.07,0.05,360.0,-0.053846154,0,0,0
2808,12/23/2017,11:36:30,25.19,25.19,24.94,25.81,14,15,62,44,0.07,0.05,0.07,0.07,360.0,-0.046153846,0,0,0
2809,12/23/2017,11:37:00,25.19,25.19,24.94,25.81,14,15,63,45,0.09,0.05,0.06,0.06,360.0,-0.038461538,0,0,0
2810,12/23/2017,11:37:31,25.19,25.19,24.94,25.88,14,15,62,44,0.08,0.06,0.06,0.07,360.0,-0.030769231,0,0,0
2811,12/23/2017,11:38:02,25.19,25.19,24.94,25.81,14,15,62,44,0.09,0.05,0.06,0.06,360.0,-0.023076923,0,0,0
2830,12/23/2017,11:48:14,25.25,25.19,25.0,25.81,14,15,62,45,0.07,0.05,0.07,0.06,360.0,-0.080769231,0,0,0
2831,12/23/2017,11:48:45,25.19,25.25,25.0,25.88,13,15,61,44,0.1410713905734653,0.05643891291448484,0.06866091360926825,0.06,360.0,-0.061538462,1,0,0
2832,12/23/2017,11:49:16,25.19,25.25,25.0,25.88,93,31,63,45,0.1410713905734653,0.05643891291448484,0.06866091360926825,0.14,360.0,-0.042307692,1,1,1
2932,12/23/2017,12:40:19,25.69,25.38,25.19,26.0,123,38,70,51,0.1410713905734653,0.05643891291448484,0.07,0.07,380.0,0.276923077,0,0,1
2933,12/23/2017,12:40:50,25.69,25.38,25.19,25.94,123,38,70,50,0.1410713905734653,0.05643891291448484,0.06866091360926825,0.09,380.0,0.288461538,0,0,1
2934,12/23/2017,12:41:51,25.69,25.38,25.19,26.0,123,38,69,49,0.1410713905734653,0.05643891291448484,0.06866091360926825,0.12,380.0,0.296153846,0,0,1
2935,12/23/2017,12:42:22,25.69,25.38,25.19,26.0,124,38,70,50,0.1410713905734653,0.05643891291448484,0.06866091360926825,0.09549420151079904,380.0,0.3,0,0,1
2936,12/23/2017,12:42:52,25.69,25.38,25.19,26.0,124,39,71,52,0.1410713905734653,0.05643891291448484,0.06866091360926825,0.09549420151079904,380.0,0.3,1,0,1
2937,12/23/2017,12:43:23,25.63,25.38,25.19,26.0,124,40,75,54,0.1410713905734653,0.05643891291448484,0.06866091360926825,0.12,380.0,0.296153846,1,0,1
2938,12/23/2017,12:43:54,25.69,25.38,25.19,26.0,124,39,73,53,0.1410713905734653,0.05643891291448484,0.06866091360926825,0.09549420151079904,380.0,0.288461538,0,0,1
2952,12/23/2017,12:51:02,25.69,25.5,25.19,26.06,154,243,72,54,0.1410713905734653,0.05643891291448484,0.06866091360926825,0.09549420151079904,385.0,0.126923077,1,1,2
2953,12/23/2017,12:51:33,25.69,25.5,25.19,26.06,155,245,72,53,0.1410713905734653,0.05643891291448484,0.06866091360926825,0.09549420151079904,385.0,0.161538462,0,1,2
2954,12/23/2017,12:52:04,25.75,25.5,25.19,26.06,155,248,72,54,0.1410713905734653,0.05643891291448484,0.06866091360926825,0.09549420151079904,385.0,0.192307692,0,1,2
2955,12/23/2017,12:52:34,25.75,25.56,25.25,26.0,155,248,74,54,0.1410713905734653,0.05643891291448484,0.06866091360926825,0.09549420151079904,385.0,0.219230769,1,1,2
2956,12/23/2017,12:53:05,25.75,25.5,25.19,26.0,156,248,74,54,0.1410713905734653,0.05643891291448484,0.06866091360926825,0.15,385.0,0.242307692,1,1,2
2957,12/23/2017,12:53:36,25.75,25.5,25.19,26.06,156,249,74,54,0.1410713905734653,0.05643891291448484,0.06866091360926825,0.09549420151079904,385.0,0.261538462,0,1,2
2958,12/23/2017,12:54:06,25.75,25.56,25.19,26.06,157,249,75,55,0.1410713905734653,0.05643891291448484,0.06866091360926825,0.09549420151079904,385.0,0.276923077,0,1,2
2959,12/23/2017,12:54:37,25.75,25.56,25.25,26.06,157,249,74,54,0.1410713905734653,0.05643891291448484,0.06866091360926825,0.09549420151079904,385.0,0.288461538,1,0,2
2960,12/23/2017,12:55:08,25.75,25.56,25.25,26.06,157,248,72,54,0.1410713905734653,0.05643891291448484,0.06866091360926825,0.09549420151079904,390.0,0.342307692,0,0,2
2961,12/23/2017,12:55:38,25.75,25.56,25.25,26.13,157,248,72,54,0.1410713905734653,0.05643891291448484,0.06866091360926825,0.09549420151079904,390.0,0.388461538,1,0,2
2962,12/23/2017,12:56:09,25.75,25.63,25.25,26.13,157,248,72,54,0.1410713905734653,0.05643891291448484,0.06866091360926825,0.09549420151079904,385.0,0.380769231,0,0,2
2963,12/23/2017,12:56:39,25.81,25.63,25.25,26.06,157,249,73,54,0.1410713905734653,0.05643891291448484,0.06866091360926825,0.09549420151079904,385.0,0.369230769,1,0,2
2964,12/23/2017,12:57:10,25.75,25.63,25.25,26.06,157,249,73,54,0.1410713905734653,0.05643891291448484,0.06866091360926825,0.09549420151079904,385.0,0.353846154,0,0,2
2965,12/23/2017,12:57:41,25.81,25.63,25.25,26.06,158,249,75,56,0.1410713905734653,0.05643891291448484,0.06866091360926825,0.09549420151079904,385.0,0.334615385,0,0,2
2966,12/23/2017,12:58:11,25.75,25.63,25.25,26.13,159,248,76,57,0.1410713905734653,0.05643891291448484,0.06866091360926825,0.16,390.0,0.357692308,0,0,2
2967,12/23/2017,12:58:42,25.75,25.63,25.25,26.06,159,249,78,58,0.1410713905734653,0.05643891291448484,0.06866091360926825,0.09549420151079904,390.0,0.373076923,0,1,2
2968,12/23/2017,12:59:13,25.75,25.63,25.25,26.06,160,251,81,60,0.1410713905734653,0.05643891291448484,0.06866091360926825,0.09549420151079904,390.0,0.380769231,1,1,2
2969,12/23/2017,13:00:14,25.81,25.63,25.31,26.13,160,250,81,61,0.1410713905734653,0.05643891291448484,0.06866091360926825,0.09549420151079904,390.0,0.380769231,0,1,2
2970,12/23/2017,13:00:45,25.81,25.63,25.25,26.13,159,249,80,60,0.1410713905734653,0.05643891291448484,0.06866091360926825,0.09549420151079904,390.0,0.373076923,1,1,2
2971,12/23/2017,13:01:15,25.81,25.63,25.25,26.13,160,249,80,59,0.1410713905734653,0.05643891291448484,0.06866091360926825,0.09549420151079904,390.0,0.357692308,1,0,2
2972,12/23/2017,13:01:46,25.81,25.63,25.25,26.19,159,249,79,59,0.1410713905734653,0.05643891291448484,0.06866091360926825,0.09549420151079904,390.0,0.334615385,0,0,2
2973,12/23/2017,13:02:16,25.81,25.69,25.25,26.13,159,249,79,59,0.1410713905734653,0.05643891291448484,0.06866091360926825,0.09549420151079904,395.0,0.35,0,0,2
2974,12/23/2017,13:02:47,25.81,25.69,25.25,26.13,159,249,79,59,0.1410713905734653,0.05643891291448484,0.06866091360926825,0.09549420151079904,400.0,0.4,1,0,2
2975,12/23/2017,13:03:18,25.81,25.69,25.25,26.13,160,249,80,59,0.1410713905734653,0.05643891291448484,0.06866091360926825,0.09549420151079904,400.0,0.484615385,1,1,2
2976,12/23/2017,13:03:48,25.81,25.69,25.25,26.13,160,249,78,59,0.1410713905734653,0.05643891291448484,0.06866091360926825,0.09549420151079904,405.0,0.603846154,1,1,2
2977,12/23/2017,13:04:19,25.81,25.69,25.25,26.06,159,249,75,57,0.1410713905734653,0.05643891291448484,0.08,0.08,400.0,0.661538462,1,0,2
2978,12/23/2017,13:04:50,25.81,25.69,25.25,26.13,160,249,75,55,0.1410713905734653,0.06,0.06,0.08,405.0,0.753846154,1,0,2
2979,12/23/2017,13:05:20,25.88,25.75,25.25,26.13,160,249,76,57,0.1410713905734653,0.06,0.06866091360926825,0.07,405.0,0.830769231,0,0,2
2980,12/23/2017,13:05:51,25.81,25.69,25.25,26.06,160,249,76,56,0.1410713905734653,0.05643891291448484,0.06866091360926825,0.09549420151079904,405.0,0.892307692,0,0,2
2981,12/23/2017,13:06:22,25.81,25.69,25.25,26.19,160,249,76,56,0.1410713905734653,0.05643891291448484,0.06866091360926825,0.09,400.0,0.892307692,1,0,2
2982,12/23/2017,13:06:52,25.88,25.75,25.31,26.19,160,249,75,56,0.1410713905734653,0.05643891291448484,0.06,0.09549420151079904,405.0,0.926923077,1,0,2
2983,12/23/2017,13:07:23,25.81,25.75,25.31,26.13,159,248,73,54,0.1410713905734653,0.05643891291448484,0.07,0.06,415.0,1.038461538,1,0,2
2984,12/23/2017,13:07:53,25.81,25.75,25.31,26.19,159,249,74,54,0.1410713905734653,0.05643891291448484,0.06866091360926825,0.08,415.0,1.126923077,1,0,2
2985,12/23/2017,13:08:24,25.88,25.75,25.25,26.19,159,248,75,54,0.1410713905734653,0.05643891291448484,0.08,0.09549420151079904,420.0,1.288461538,1,0,2
2986,12/23/2017,13:08:55,25.81,25.75,25.31,26.31,159,249,76,55,0.1410713905734653,0.05643891291448484,0.06866091360926825,0.07,420.0,1.426923077,0,0,2
2987,12/23/2017,13:09:25,25.81,25.75,25.31,26.25,160,249,77,57,0.1410713905734653,0.05643891291448484,0.06866091360926825,0.09,420.0,1.492307692,1,0,2
2988,12/23/2017,13:09:56,25.88,25.75,25.25,26.19,160,249,78,58,0.1410713905734653,0.05643891291448484,0.08,0.07,420.0,1.530769231,1,1,2
2989,12/23/2017,13:10:27,25.88,25.75,25.31,26.19,160,249,80,59,0.1410713905734653,0.05643891291448484,0.06866091360926825,0.08,425.0,1.588461538,0,0,2
2990,12/23/2017,13:10:57,25.88,25.81,25.31,26.13,160,249,80,59,0.1410713905734653,0.05643891291448484,0.06,0.08,435.0,1.707692308,0,0,2
2991,12/23/2017,13:11:28,25.88,25.75,25.31,26.25,160,248,80,60,0.1410713905734653,0.05643891291448484,0.06866091360926825,0.09549420151079904,435.0,1.838461538,1,0,2
2992,12/23/2017,13:11:58,25.88,25.81,25.31,26.19,159,247,77,59,0.1410713905734653,0.05643891291448484,0.07,0.08,435.0,1.934615385,0,0,2
2993,12/23/2017,13:12:29,25.88,25.75,25.38,26.19,160,249,77,58,0.1410713905734653,0.05643891291448484,0.06866091360926825,0.08,445.0,2.088461538,1,0,2
2994,12/23/2017,13:13:00,25.88,25.81,25.38,26.19,160,249,79,58,0.1410713905734653,0.05643891291448484,0.06866091360926825,0.09549420151079904,440.0,2.153846154,1,1,2
2995,12/23/2017,13:13:30,25.88,25.81,25.31,26.19,160,249,80,59,0.1410713905734653,0.05643891291448484,0.08,0.06,445.0,2.226923077,0,0,2
2996,12/23/2017,13:14:01,25.88,25.81,25.31,26.19,160,248,79,59,0.1410713905734653,0.05643891291448484,0.06866091360926825,0.07,445.0,2.257692308,1,0,2
2997,12/23/2017,13:14:32,25.88,25.75,25.31,26.19,160,248,79,59,0.1410713905734653,0.05643891291448484,0.06866091360926825,0.09549420151079904,450.0,2.292307692,1,0,2
2998,12/23/2017,13:15:02,25.88,25.81,25.38,26.19,160,249,79,59,0.1410713905734653,0.05643891291448484,0.06866091360926825,0.09549420151079904,455.0,2.376923077,0,1,2
2999,12/23/2017,13:15:33,25.94,25.81,25.38,26.19,160,249,80,59,0.1410713905734653,0.05643891291448484,0.06866091360926825,0.09549420151079904,465.0,2.557692308,1,0,2
3000,12/23/2017,13:16:04,25.88,25.81,25.38,26.19,160,249,80,60,0.1410713905734653,0.05643891291448484,0.06866091360926825,0.16,460.0,2.642307692,1,0,2
3001,12/23/2017,13:16:34,25.94,25.81,25.38,26.19,160,248,75,58,0.1410713905734653,0.05643891291448484,0.06,0.09549420151079904,465.0,2.776923077,1,0,2
3002,12/23/2017,13:17:05,25.88,25.81,25.38,26.19,160,249,77,56,0.1410713905734653,0.05643891291448484,0.06866091360926825,0.09549420151079904,460.0,2.769230769,0,0,2
3003,12/23/2017,13:17:35,25.88,25.81,25.38,26.19,160,249,77,57,0.1410713905734653,0.05643891291448484,0.06866091360926825,0.09549420151079904,470.0,2.857692308,0,0,2
3004,12/23/2017,13:18:06,25.88,25.88,25.38,26.19,160,249,77,58,0.1410713905734653,0.05643891291448484,0.06,0.09549420151079904,475.0,2.942307692,0,0,2
3005,12/23/2017,13:18:37,25.88,25.88,25.38,26.19,160,249,80,59,0.1410713905734653,0.05643891291448484,0.05,0.07,475.0,2.973076923,0,0,2
3006,12/23/2017,13:19:07,25.88,25.88,25.31,26.25,160,249,79,59,0.1410713905734653,0.05643891291448484,0.06866091360926825,0.06,480.0,2.946153846,0,0,2
3007,12/23/2017,13:19:38,25.88,25.88,25.31,26.25,160,246,75,58,0.1410713905734653,0.05643891291448484,0.06866091360926825,0.15,480.0,2.907692308,0,0,2
3008,12/23/2017,13:20:09,25.88,25.88,25.31,26.25,160,246,74,55,0.1410713905734653,0.05643891291448484,0.06866091360926825,0.09,490.0,3.003846154,0,0,2
3009,12/23/2017,13:20:39,25.88,25.88,25.31,26.25,160,246,75,55,0.1410713905734653,0.05643891291448484,0.06866091360926825,0.07,490.0,3.042307692,0,0,2
3010,12/23/2017,13:21:10,25.94,25.88,25.38,26.25,160,246,76,56,0.1410713905734653,0.05643891291448484,0.06866091360926825,0.13,495.0,3.119230769,1,0,2
3011,12/23/2017,13:21:41,25.94,25.88,25.38,26.19,160,247,78,57,0.1410713905734653,0.05643891291448484,0.06866091360926825,0.12,495.0,3.138461538,1,0,2
3012,12/23/2017,13:22:11,25.88,25.88,25.31,26.19,160,248,80,59,0.1410713905734653,0.05643891291448484,0.06866091360926825,0.14,495.0,3.1,0,0,2
3013,12/23/2017,13:22:42,25.88,25.88,25.38,26.25,160,247,80,60,0.1410713905734653,0.05643891291448484,0.06866091360926825,0.09549420151079904,495.0,3.003846154,1,1,2
3014,12/23/2017,13:23:12,25.94,25.88,25.38,26.19,160,249,80,59,0.1410713905734653,0.05643891291448484,0.06866091360926825,0.09549420151079904,495.0,2.9,0,1,2
3015,12/23/2017,13:23:43,25.88,25.88,25.38,26.25,160,249,77,59,0.1410713905734653,0.05643891291448484,0.06866091360926825,0.09549420151079904,495.0,2.842307692,0,1,2
3016,12/23/2017,13:24:14,25.94,25.88,25.38,26.31,160,249,77,57,0.1410713905734653,0.05643891291448484,0.06866091360926825,0.09549420151079904,495.0,2.738461538,0,0,2
3017,12/23/2017,13:24:44,25.94,25.88,25.38,26.31,160,249,77,58,0.1410713905734653,0.05643891291448484,0.06866091360926825,0.09549420151079904,500.0,2.634615385,0,0,2
3018,12/23/2017,13:25:15,25.94,25.94,25.38,26.25,160,249,78,58,0.1410713905734653,0.05643891291448484,0.06866091360926825,0.09549420151079904,500.0,2.580769231,0,0,2
3019,12/23/2017,13:25:46,25.88,25.88,25.38,26.25,160,250,80,58,0.1410713905734653,0.05643891291448484,0.06866091360926825,0.09549420151079904,440.5484626024045,2.526923077,1,0,2
3020,12/23/2017,13:26:16,25.94,25.88,25.38,26.31,161,253,81,60,0.1410713905734653,0.05643891291448484,0.06866091360926825,0.15,440.5484626024045,2.423076923,1,1,2
3021,12/23/2017,13:26:47,25.94,25.94,25.31,26.25,162,253,81,60,0.1410713905734653,0.05643891291448484,0.06866091360926825,0.09549420151079904,440.5484626024045,2.319230769,1,0,2
3022,12/23/2017,13:27:18,25.88,25.94,25.31,26.25,161,253,82,60,0.1410713905734653,0.05643891291448484,0.06866091360926825,0.09549420151079904,500.0,2.123076923,1,1,2
3023,12/23/2017,13:27:48,25.88,25.94,25.31,26.19,161,253,81,61,0.1410713905734653,0.05643891291448484,0.06866091360926825,0.09549420151079904,475.0,1.707692308,1,1,2
3024,12/23/2017,13:28:19,25.88,25.94,25.31,26.19,161,253,82,61,0.1410713905734653,0.05643891291448484,0.06866091360926825,0.09549420151079904,460.0,1.238461538,1,0,2
3025,12/23/2017,13:28:49,25.88,25.94,25.38,26.19,162,254,83,62,0.1410713905734653,0.05643891291448484,0.06866091360926825,0.09549420151079904,450.0,0.630769231,1,0,2
3026,12/23/2017,13:29:20,25.88,25.94,25.31,26.19,162,253,84,62,0.1410713905734653,0.05643891291448484,0.06866091360926825,0.09549420151079904,440.0,-0.011538462,0,0,2
3027,12/23/2017,13:29:51,25.88,26.0,25.31,26.19,162,253,85,63,0.1410713905734653,0.05643891291448484,0.06866091360926825,0.09549420151079904,440.0,-0.684615385,0,0,2
3028,12/23/2017,13:30:21,25.94,25.94,25.38,26.19,162,253,83,63,0.1410713905734653,0.05643891291448484,0.06866091360926825,0.09549420151079904,440.0,-1.242307692,0,0,2
3029,12/23/2017,13:30:52,25.94,25.94,25.31,26.19,162,254,83,62,0.1410713905734653,0.05643891291448484,0.06866091360926825,0.09549420151079904,435.0,-1.773076923,0,0,2
3030,12/23/2017,13:31:23,25.94,25.94,25.38,26.25,162,254,83,62,0.1410713905734653,0.05643891291448484,0.06866091360926825,0.09549420151079904,435.0,-2.273076923,0,0,2
3031,12/23/2017,13:31:53,25.88,25.94,25.38,26.19,162,253,82,61,0.1410713905734653,0.05643891291448484,0.06866091360926825,0.09549420151079904,445.0,-2.6,1,0,2
3032,12/23/2017,13:32:24,25.94,25.94,25.38,26.19,162,253,82,61,0.1410713905734653,0.05643891291448484,0.06866091360926825,0.09549420151079904,460.0,-2.761538462,0,0,2
